"Date","Price","Open","High","Low","Vol.","Change %"
"06/23/2021","1.2305","1.2308","1.2330","1.2250","","0.00%"
"06/22/2021","1.2305","1.2363","1.2403","1.2300","","-0.44%"
"06/21/2021","1.2359","1.2465","1.2487","1.2351","","-0.83%"
"06/18/2021","1.2462","1.2360","1.2481","1.2336","","0.82%"
"06/17/2021","1.2361","1.2277","1.2379","1.2260","","0.69%"
"06/16/2021","1.2276","1.2183","1.2285","1.2154","","0.79%"
"06/15/2021","1.2180","1.2144","1.2205","1.2127","","0.32%"
"06/14/2021","1.2141","1.2150","1.2172","1.2126","","-0.12%"
"06/11/2021","1.2155","1.2093","1.2178","1.2078","","0.50%"
"06/10/2021","1.2094","1.2112","1.2126","1.2068","","-0.12%"
"06/09/2021","1.2109","1.2111","1.2119","1.2056","","-0.01%"
"06/08/2021","1.2110","1.2081","1.2119","1.2068","","0.26%"
"06/07/2021","1.2079","1.2075","1.2108","1.2054","","0.00%"
"06/04/2021","1.2079","1.2107","1.2135","1.2068","","-0.19%"
"06/03/2021","1.2102","1.2034","1.2121","1.2028","","0.58%"
"06/02/2021","1.2032","1.2071","1.2093","1.2027","","-0.31%"
"06/01/2021","1.2070","1.2064","1.2079","1.2004","","0.07%"
"05/31/2021","1.2062","1.2070","1.2093","1.2044","","-0.05%"
"05/28/2021","1.2068","1.2063","1.2121","1.2061","","0.03%"
"05/27/2021","1.2064","1.2120","1.2142","1.2054","","-0.44%"
"05/26/2021","1.2117","1.2070","1.2129","1.2041","","0.46%"
"05/25/2021","1.2062","1.2045","1.2079","1.2027","","0.19%"
"05/24/2021","1.2039","1.2061","1.2087","1.2038","","-0.22%"
"05/21/2021","1.2066","1.2061","1.2096","1.2025","","0.07%"
"05/20/2021","1.2058","1.2127","1.2146","1.2047","","-0.60%"
"05/19/2021","1.2131","1.2066","1.2144","1.2052","","0.56%"
"05/18/2021","1.2064","1.2068","1.2082","1.2011","","-0.02%"
"05/17/2021","1.2066","1.2098","1.2138","1.2058","","-0.30%"
"05/14/2021","1.2102","1.2159","1.2180","1.2078","","-0.48%"
"05/13/2021","1.2160","1.2133","1.2204","1.2102","","0.24%"
"05/12/2021","1.2131","1.2102","1.2138","1.2044","","0.26%"
"05/11/2021","1.2099","1.2097","1.2127","1.2077","","0.02%"
"05/10/2021","1.2097","1.2157","1.2157","1.2076","","-0.27%"
"05/07/2021","1.2130","1.2148","1.2194","1.2123","","-0.15%"
"05/06/2021","1.2148","1.2268","1.2290","1.2143","","-0.95%"
"05/05/2021","1.2264","1.2307","1.2316","1.2250","","-0.37%"
"05/04/2021","1.2309","1.2277","1.2352","1.2272","","0.27%"
"05/03/2021","1.2276","1.2289","1.2319","1.2264","","-0.11%"
"04/30/2021","1.2289","1.2282","1.2323","1.2264","","0.08%"
"04/29/2021","1.2279","1.2316","1.2326","1.2273","","-0.27%"
"04/28/2021","1.2312","1.2399","1.2419","1.2308","","-0.65%"
"04/27/2021","1.2393","1.2398","1.2420","1.2386","","-0.02%"
"04/26/2021","1.2395","1.2482","1.2492","1.2381","","-0.64%"
"04/23/2021","1.2475","1.2508","1.2511","1.2459","","-0.23%"
"04/22/2021","1.2504","1.2497","1.2536","1.2470","","0.06%"
"04/21/2021","1.2496","1.2609","1.2654","1.2457","","-0.88%"
"04/20/2021","1.2607","1.2533","1.2624","1.2476","","0.60%"
"04/19/2021","1.2532","1.2494","1.2546","1.2469","","0.22%"
"04/16/2021","1.2504","1.2542","1.2561","1.2492","","-0.30%"
"04/15/2021","1.2541","1.2521","1.2560","1.2474","","0.17%"
"04/14/2021","1.2520","1.2536","1.2577","1.2498","","-0.09%"
"04/13/2021","1.2531","1.2562","1.2630","1.2525","","-0.24%"
"04/12/2021","1.2561","1.2534","1.2575","1.2525","","0.27%"
"04/09/2021","1.2527","1.2563","1.2613","1.2523","","-0.28%"
"04/08/2021","1.2562","1.2607","1.2628","1.2556","","-0.36%"
"04/07/2021","1.2607","1.2566","1.2636","1.2562","","0.35%"
"04/06/2021","1.2563","1.2524","1.2584","1.2514","","0.34%"
"04/05/2021","1.2521","1.2576","1.2596","1.2499","","-0.41%"
"04/02/2021","1.2573","1.2547","1.2582","1.2525","","0.22%"
"04/01/2021","1.2545","1.2562","1.2603","1.2541","","-0.10%"
"03/31/2021","1.2558","1.2633","1.2637","1.2537","","-0.60%"
"03/30/2021","1.2634","1.2591","1.2647","1.2578","","0.37%"
"03/29/2021","1.2588","1.2574","1.2628","1.2569","","0.10%"
"03/26/2021","1.2576","1.2611","1.2614","1.2558","","-0.27%"
"03/25/2021","1.2610","1.2577","1.2631","1.2544","","0.28%"
"03/24/2021","1.2575","1.2585","1.2610","1.2540","","-0.08%"
"03/23/2021","1.2585","1.2519","1.2596","1.2514","","0.52%"
"03/22/2021","1.2520","1.2502","1.2542","1.2471","","0.18%"
"03/19/2021","1.2497","1.2488","1.2548","1.2459","","0.10%"
"03/18/2021","1.2484","1.2405","1.2528","1.2363","","0.68%"
"03/17/2021","1.2400","1.2448","1.2495","1.2399","","-0.35%"
"03/16/2021","1.2443","1.2471","1.2502","1.2433","","-0.20%"
"03/15/2021","1.2468","1.2471","1.2514","1.2441","","-0.02%"
"03/12/2021","1.2471","1.2532","1.2575","1.2459","","-0.44%"
"03/11/2021","1.2526","1.2617","1.2626","1.2518","","-0.72%"
"03/10/2021","1.2617","1.2637","1.2685","1.2607","","-0.13%"
"03/09/2021","1.2634","1.2663","1.2687","1.2588","","-0.21%"
"03/08/2021","1.2660","1.2662","1.2701","1.2620","","0.04%"
"03/05/2021","1.2655","1.2665","1.2739","1.2643","","-0.08%"
"03/04/2021","1.2665","1.2656","1.2695","1.2573","","0.09%"
"03/03/2021","1.2653","1.2633","1.2659","1.2590","","0.17%"
"03/02/2021","1.2631","1.2647","1.2700","1.2598","","-0.11%"
"03/01/2021","1.2645","1.2723","1.2740","1.2638","","-0.74%"
"02/26/2021","1.2739","1.2603","1.2751","1.2585","","1.11%"
"02/25/2021","1.2599","1.2512","1.2616","1.2466","","0.70%"
"02/24/2021","1.2511","1.2586","1.2599","1.2503","","-0.60%"
"02/23/2021","1.2587","1.2611","1.2648","1.2577","","-0.18%"
"02/22/2021","1.2610","1.2623","1.2655","1.2578","","0.00%"
"02/19/2021","1.2610","1.2679","1.2715","1.2592","","-0.53%"
"02/18/2021","1.2677","1.2704","1.2732","1.2663","","-0.17%"
"02/17/2021","1.2699","1.2689","1.2746","1.2683","","0.10%"
"02/16/2021","1.2686","1.2645","1.2704","1.2608","","0.38%"
"02/15/2021","1.2638","1.2694","1.2694","1.2628","","-0.44%"
"02/12/2021","1.2694","1.2702","1.2764","1.2674","","-0.06%"
"02/11/2021","1.2702","1.2699","1.2713","1.2658","","0.02%"
"02/10/2021","1.2699","1.2690","1.2714","1.2665","","0.05%"
"02/09/2021","1.2693","1.2739","1.2767","1.2690","","-0.35%"
"02/08/2021","1.2738","1.2767","1.2784","1.2733","","-0.10%"
"02/05/2021","1.2751","1.2828","1.2834","1.2749","","-0.58%"
"02/04/2021","1.2825","1.2785","1.2846","1.2775","","0.34%"
"02/03/2021","1.2781","1.2781","1.2813","1.2761","","0.01%"
"02/02/2021","1.2780","1.2851","1.2871","1.2778","","-0.54%"
"02/01/2021","1.2849","1.2777","1.2866","1.2759","","0.56%"
"01/29/2021","1.2777","1.2830","1.2876","1.2736","","-0.40%"
"01/28/2021","1.2828","1.2798","1.2883","1.2785","","0.23%"
"01/27/2021","1.2798","1.2694","1.2824","1.2683","","0.86%"
"01/26/2021","1.2689","1.2738","1.2784","1.2688","","-0.38%"
"01/25/2021","1.2738","1.2719","1.2780","1.2685","","0.02%"
"01/22/2021","1.2735","1.2637","1.2742","1.2631","","0.81%"
"01/21/2021","1.2633","1.2637","1.2649","1.2588","","0.03%"
"01/20/2021","1.2629","1.2737","1.2748","1.2604","","-0.80%"
"01/19/2021","1.2731","1.2759","1.2765","1.2712","","-0.18%"
"01/18/2021","1.2754","1.2734","1.2801","1.2724","","0.17%"
"01/15/2021","1.2732","1.2634","1.2765","1.2634","","0.77%"
"01/14/2021","1.2635","1.2699","1.2712","1.2623","","-0.46%"
"01/13/2021","1.2694","1.2708","1.2748","1.2678","","-0.11%"
"01/12/2021","1.2708","1.2782","1.2793","1.2706","","-0.59%"
"01/11/2021","1.2783","1.2691","1.2837","1.2690","","0.79%"
"01/08/2021","1.2683","1.2691","1.2744","1.2656","","-0.03%"
"01/07/2021","1.2687","1.2677","1.2735","1.2661","","0.10%"
"01/06/2021","1.2674","1.2666","1.2724","1.2628","","0.03%"
"01/05/2021","1.2670","1.2777","1.2793","1.2654","","-0.84%"
"01/04/2021","1.2777","1.2725","1.2799","1.2663","","0.39%"
"01/01/2021","1.2727","1.2734","1.2739","1.2723","","-0.02%"
"12/31/2020","1.2730","1.2761","1.2769","1.2712","","-0.22%"
"12/30/2020","1.2758","1.2818","1.2828","1.2747","","-0.46%"
"12/29/2020","1.2817","1.2850","1.2861","1.2777","","-0.22%"
