"Date","Price","Open","High","Low","Vol.","Change %"
"06/17/2021","7.7644","7.7628","7.7656","7.7625","","0.02%"
"06/16/2021","7.7630","7.7625","7.7635","7.7609","","0.01%"
"06/15/2021","7.7622","7.7615","7.7636","7.7613","","0.01%"
"06/14/2021","7.7616","7.7606","7.7625","7.7601","","0.01%"
"06/11/2021","7.7608","7.7601","7.7619","7.7590","","0.01%"
"06/10/2021","7.7603","7.7594","7.7611","7.7593","","0.01%"
"06/09/2021","7.7594","7.7600","7.7606","7.7582","","-0.01%"
"06/08/2021","7.7599","7.7592","7.7604","7.7582","","0.01%"
"06/07/2021","7.7590","7.7574","7.7596","7.7561","","0.03%"
"06/04/2021","7.7563","7.7585","7.7587","7.7561","","-0.02%"
"06/03/2021","7.7581","7.7586","7.7596","7.7573","","0.00%"
"06/02/2021","7.7584","7.7592","7.7600","7.7579","","-0.01%"
"06/01/2021","7.7589","7.7610","7.7618","7.7586","","-0.02%"
"05/31/2021","7.7607","7.7618","7.7624","7.7599","","-0.01%"
"05/28/2021","7.7615","7.7604","7.7625","7.7586","","0.02%"
"05/27/2021","7.7602","7.7622","7.7635","7.7582","","-0.02%"
"05/26/2021","7.7621","7.7625","7.7633","7.7611","","0.00%"
"05/25/2021","7.7624","7.7649","7.7656","7.7620","","-0.03%"
"05/24/2021","7.7646","7.7642","7.7661","7.7631","","0.01%"
"05/21/2021","7.7642","7.7627","7.7652","7.7619","","0.02%"
"05/20/2021","7.7624","7.7649","7.7656","7.7618","","-0.03%"
"05/19/2021","7.7645","7.7656","7.7660","7.7641","","-0.01%"
"05/18/2021","7.7656","7.7664","7.7670","7.7641","","-0.01%"
"05/17/2021","7.7664","7.7673","7.7682","7.7660","","-0.02%"
"05/14/2021","7.7676","7.7681","7.7685","7.7657","","0.00%"
"05/13/2021","7.7679","7.7661","7.7688","7.7655","","0.03%"
"05/12/2021","7.7658","7.7685","7.7689","7.7653","","-0.03%"
"05/11/2021","7.7683","7.7655","7.7691","7.7653","","0.04%"
"05/10/2021","7.7653","7.7664","7.7671","7.7650","","-0.01%"
"05/07/2021","7.7661","7.7681","7.7692","7.7655","","-0.03%"
"05/06/2021","7.7681","7.7694","7.7701","7.7676","","-0.01%"
"05/05/2021","7.7692","7.7681","7.7702","7.7673","","0.02%"
"05/04/2021","7.7680","7.7667","7.7687","7.7660","","0.02%"
"05/03/2021","7.7664","7.7670","7.7685","7.7657","","-0.01%"
"04/30/2021","7.7674","7.7632","7.7680","7.7625","","0.06%"
"04/29/2021","7.7631","7.7635","7.7639","7.7617","","0.00%"
"04/28/2021","7.7631","7.7619","7.7640","7.7611","","0.02%"
"04/27/2021","7.7618","7.7601","7.7628","7.7600","","0.02%"
"04/26/2021","7.7601","7.7600","7.7618","7.7590","","0.01%"
"04/23/2021","7.7594","7.7599","7.7632","7.7590","","-0.01%"
"04/22/2021","7.7598","7.7638","7.7645","7.7589","","-0.06%"
"04/21/2021","7.7641","7.7614","7.7649","7.7600","","0.04%"
"04/20/2021","7.7612","7.7657","7.7680","7.7606","","-0.06%"
"04/19/2021","7.7656","7.7709","7.7737","7.7650","","-0.07%"
"04/16/2021","7.7712","7.7673","7.7731","7.7663","","0.05%"
"04/15/2021","7.7673","7.7665","7.7685","7.7644","","0.03%"
"04/14/2021","7.7647","7.7733","7.7742","7.7649","","-0.10%"
"04/13/2021","7.7728","7.7736","7.7748","7.7717","","-0.01%"
"04/12/2021","7.7734","7.7776","7.7801","7.7719","","-0.06%"
"04/09/2021","7.7779","7.7772","7.7799","7.7761","","0.01%"
"04/08/2021","7.7768","7.7853","7.7853","7.7759","","-0.10%"
"04/07/2021","7.7847","7.7765","7.7866","7.7759","","0.11%"
"04/06/2021","7.7760","7.7761","7.7776","7.7754","","0.00%"
"04/05/2021","7.7759","7.7757","7.7772","7.7754","","0.00%"
"04/02/2021","7.7759","7.7755","7.7771","7.7749","","0.01%"
"04/01/2021","7.7753","7.7741","7.7776","7.7735","","0.02%"
"03/31/2021","7.7739","7.7747","7.7761","7.7733","","-0.01%"
"03/30/2021","7.7747","7.7733","7.7765","7.7725","","0.02%"
"03/29/2021","7.7731","7.7696","7.7751","7.7688","","0.06%"
"03/26/2021","7.7686","7.7688","7.7700","7.7683","","0.00%"
"03/25/2021","7.7684","7.7677","7.7702","7.7675","","0.00%"
"03/24/2021","7.7681","7.7670","7.7698","7.7668","","0.01%"
"03/23/2021","7.7671","7.7660","7.7681","7.7650","","0.02%"
"03/22/2021","7.7658","7.7652","7.7681","7.7648","","0.01%"
"03/19/2021","7.7647","7.7648","7.7674","7.7641","","0.00%"
"03/18/2021","7.7646","7.7656","7.7661","7.7635","","-0.01%"
"03/17/2021","7.7653","7.7652","7.7675","7.7646","","0.01%"
"03/16/2021","7.7648","7.7655","7.7672","7.7635","","-0.01%"
"03/15/2021","7.7654","7.7627","7.7663","7.7611","","0.04%"
"03/12/2021","7.7625","7.7593","7.7668","7.7575","","0.05%"
"03/11/2021","7.7585","7.7615","7.7625","7.7576","","-0.03%"
"03/10/2021","7.7612","7.7610","7.7650","7.7603","","0.01%"
"03/09/2021","7.7608","7.7691","7.7701","7.7604","","-0.10%"
"03/08/2021","7.7688","7.7636","7.7701","7.7622","","0.07%"
"03/05/2021","7.7632","7.7590","7.7657","7.7582","","0.06%"
"03/04/2021","7.7589","7.7568","7.7602","7.7561","","0.03%"
"03/03/2021","7.7567","7.7569","7.7589","7.7561","","0.00%"
"03/02/2021","7.7570","7.7564","7.7589","7.7557","","0.01%"
"03/01/2021","7.7562","7.7566","7.7590","7.7555","","0.00%"
"02/26/2021","7.7564","7.7541","7.7575","7.7538","","0.03%"
"02/25/2021","7.7540","7.7548","7.7552","7.7534","","-0.01%"
"02/24/2021","7.7546","7.7537","7.7555","7.7531","","0.01%"
"02/23/2021","7.7537","7.7536","7.7542","7.7529","","0.01%"
"02/22/2021","7.7533","7.7533","7.7540","7.7527","","0.00%"
"02/19/2021","7.7532","7.7529","7.7538","7.7524","","0.01%"
"02/18/2021","7.7527","7.7527","7.7531","7.7522","","0.00%"
"02/17/2021","7.7524","7.7524","7.7531","7.7521","","0.00%"
"02/16/2021","7.7521","7.7527","7.7531","7.7520","","-0.01%"
"02/15/2021","7.7525","7.7529","7.7533","7.7523","","-0.01%"
"02/12/2021","7.7529","7.7529","7.7533","7.7524","","0.00%"
"02/11/2021","7.7527","7.7522","7.7532","7.7521","","0.01%"
"02/10/2021","7.7522","7.7517","7.7527","7.7516","","0.01%"
"02/09/2021","7.7516","7.7523","7.7526","7.7515","","-0.01%"
"02/08/2021","7.7522","7.7529","7.7534","7.7519","","-0.01%"
"02/05/2021","7.7527","7.7527","7.7533","7.7520","","0.00%"
"02/04/2021","7.7527","7.7516","7.7530","7.7512","","0.02%"
"02/03/2021","7.7515","7.7517","7.7519","7.7509","","0.00%"
"02/02/2021","7.7514","7.7530","7.7533","7.7513","","-0.02%"
"02/01/2021","7.7526","7.7530","7.7535","7.7523","","0.00%"
"01/29/2021","7.7528","7.7527","7.7541","7.7522","","0.00%"
"01/28/2021","7.7525","7.7520","7.7536","7.7516","","0.01%"
"01/27/2021","7.7519","7.7520","7.7527","7.7513","","0.00%"
"01/26/2021","7.7519","7.7516","7.7532","7.7509","","0.01%"
"01/25/2021","7.7512","7.7523","7.7526","7.7511","","-0.01%"
"01/22/2021","7.7519","7.7517","7.7527","7.7515","","0.01%"
"01/21/2021","7.7515","7.7519","7.7522","7.7514","","0.00%"
"01/20/2021","7.7517","7.7523","7.7526","7.7513","","-0.01%"
"01/19/2021","7.7523","7.7534","7.7536","7.7515","","-0.01%"
"01/18/2021","7.7534","7.7540","7.7543","7.7530","","-0.01%"
"01/15/2021","7.7538","7.7537","7.7547","7.7530","","0.00%"
"01/14/2021","7.7536","7.7537","7.7544","7.7527","","0.01%"
"01/13/2021","7.7532","7.7547","7.7551","7.7531","","-0.02%"
"01/12/2021","7.7548","7.7555","7.7558","7.7540","","0.00%"
"01/11/2021","7.7551","7.7565","7.7567","7.7534","","-0.02%"
"01/08/2021","7.7563","7.7537","7.7575","7.7524","","0.04%"
"01/07/2021","7.7533","7.7532","7.7540","7.7522","","0.00%"
"01/06/2021","7.7530","7.7533","7.7536","7.7526","","0.00%"
"01/05/2021","7.7531","7.7536","7.7538","7.7524","","0.00%"
"01/04/2021","7.7533","7.7536","7.7541","7.7519","","0.01%"
"01/01/2021","7.7524","7.7526","7.7536","7.7525","","0.00%"
"12/31/2020","7.7523","7.7526","7.7541","7.7510","","0.00%"
"12/30/2020","7.7522","7.7540","7.7544","7.7519","","-0.02%"
"12/29/2020","7.7538","7.7558","7.7561","7.7524","","-0.03%"
